timestamp,Run,Rate,MB/sec,Resp,
03/22/2024-10:01:51-CST,72th-1MB-200MB-read,2243,2243,31.8157
03/22/2024-10:01:52-CST,72th-1MB-200MB-read,2246,2246,31.904
03/22/2024-10:01:53-CST,72th-1MB-200MB-read,2243,2243,32.002
03/22/2024-10:01:54-CST,72th-1MB-200MB-read,2248,2248,31.6287
03/22/2024-10:01:55-CST,72th-1MB-200MB-read,2243,2243,31.346
03/22/2024-10:01:56-CST,72th-1MB-200MB-read,2244,2244,32.0755
03/22/2024-10:01:57-CST,72th-1MB-200MB-read,2242,2242,31.8406
03/22/2024-10:01:58-CST,72th-1MB-200MB-read,2246,2246,32.0769
03/22/2024-10:01:59-CST,72th-1MB-200MB-read,2243,2243,32.0761
03/22/2024-10:02:00-CST,72th-1MB-200MB-read,2246,2246,31.918
03/22/2024-10:02:01-CST,72th-1MB-200MB-read,2242,2242,31.5257
03/22/2024-10:02:02-CST,72th-1MB-200MB-read,2248,2248,31.7677
03/22/2024-10:02:03-CST,72th-1MB-200MB-read,2243,2243,31.9117
03/22/2024-10:02:04-CST,72th-1MB-200MB-read,2242,2242,32.0358
03/22/2024-10:02:05-CST,72th-1MB-200MB-read,2246,2246,32.0771
03/22/2024-10:02:06-CST,72th-1MB-200MB-read,2243,2243,32.0763
03/22/2024-10:02:07-CST,72th-1MB-200MB-read,2247,2247,31.5935
03/22/2024-10:02:08-CST,72th-1MB-200MB-read,2242,2242,31.5504
03/22/2024-10:02:09-CST,72th-1MB-200MB-read,2245,2245,32.0757
03/22/2024-10:02:10-CST,72th-1MB-200MB-read,2244,2244,31.8409
03/22/2024-10:02:11-CST,72th-1MB-200MB-read,2246,2246,32.0764
03/22/2024-10:02:12-CST,72th-1MB-200MB-read,2244,2244,32.0764
03/22/2024-10:02:13-CST,72th-1MB-200MB-read,2244,2244,31.8293
03/22/2024-10:02:14-CST,72th-1MB-200MB-read,2244,2244,31.3864
03/22/2024-10:02:15-CST,72th-1MB-200MB-read,2245,2245,32.0421
03/22/2024-10:02:16-CST,72th-1MB-200MB-read,2243,2243,31.869
03/22/2024-10:02:17-CST,72th-1MB-200MB-read,2246,2246,32.077
03/22/2024-10:02:18-CST,72th-1MB-200MB-read,2244,2244,32.0762
03/22/2024-10:02:19-CST,72th-1MB-200MB-read,2244,2244,32.0538
03/22/2024-10:02:20-CST,72th-1MB-200MB-read,2244,2244,31.7186
03/22/2024-10:02:21-CST,72th-1MB-200MB-read,2245,2245,31.5861
03/22/2024-10:02:22-CST,72th-1MB-200MB-read,2243,2243,31.9787
03/22/2024-10:02:23-CST,72th-1MB-200MB-read,2247,2247,31.9637
03/22/2024-10:02:24-CST,72th-1MB-200MB-read,2243,2243,32.0771
03/22/2024-10:02:25-CST,72th-1MB-200MB-read,2245,2245,32.0755
03/22/2024-10:02:26-CST,72th-1MB-200MB-read,2243,2243,31.6865
03/22/2024-10:02:27-CST,72th-1MB-200MB-read,2246,2246,31.4403
03/22/2024-10:02:28-CST,72th-1MB-200MB-read,2242,2242,32.0757
03/22/2024-10:02:29-CST,72th-1MB-200MB-read,2247,2247,31.8692
03/22/2024-10:02:30-CST,72th-1MB-200MB-read,2243,2243,32.0749
03/22/2024-10:02:31-CST,72th-1MB-200MB-read,2243,2243,32.077
03/22/2024-10:02:32-CST,72th-1MB-200MB-read,2248,2248,32.0029
03/22/2024-10:02:33-CST,72th-1MB-200MB-read,2243,2243,31.6794
03/22/2024-10:02:34-CST,72th-1MB-200MB-read,2243,2243,31.5909
03/22/2024-10:02:35-CST,72th-1MB-200MB-read,2243,2243,31.9831
03/22/2024-10:02:36-CST,72th-1MB-200MB-read,2244,2244,31.9809
03/22/2024-10:02:37-CST,72th-1MB-200MB-read,2248,2248,32.0117
03/22/2024-10:02:38-CST,72th-1MB-200MB-read,2242,2242,31.6042
03/22/2024-10:02:39-CST,72th-1MB-200MB-read,2247,2247,31.6723
03/22/2024-10:02:40-CST,72th-1MB-200MB-read,2242,2242,31.5743
03/22/2024-10:02:41-CST,72th-1MB-200MB-read,2245,2245,31.7525
03/22/2024-10:02:42-CST,72th-1MB-200MB-read,2244,2244,31.6821
03/22/2024-10:02:43-CST,72th-1MB-200MB-read,2246,2246,31.7682
03/22/2024-10:02:44-CST,72th-1MB-200MB-read,2243,2243,32.0752
03/22/2024-10:02:45-CST,72th-1MB-200MB-read,2243,2243,31.882
03/22/2024-10:02:46-CST,72th-1MB-200MB-read,2246,2246,31.2923
03/22/2024-10:02:47-CST,72th-1MB-200MB-read,2244,2244,31.9682
03/22/2024-10:02:48-CST,72th-1MB-200MB-read,2244,2244,31.8654
03/22/2024-10:02:49-CST,72th-1MB-200MB-read,2246,2246,32.0763
03/22/2024-10:02:50-CST,72th-1MB-200MB-read,2243,2243,32.0766
03/22/2024-10:02:51-CST,72th-1MB-200MB-read,2246,2246,32.0768
03/22/2024-10:02:52-CST,72th-1MB-200MB-read,2242,2242,31.6338
03/22/2024-10:02:53-CST,72th-1MB-200MB-read,2247,2247,31.5372
03/22/2024-10:02:54-CST,72th-1MB-200MB-read,2243,2243,31.7269
03/22/2024-10:02:55-CST,72th-1MB-200MB-read,2245,2245,31.7813
03/22/2024-10:02:56-CST,72th-1MB-200MB-read,2243,2243,31.2674
03/22/2024-10:02:57-CST,72th-1MB-200MB-read,2244,2244,30.1192
03/22/2024-10:02:58-CST,72th-1MB-200MB-read,2245,2245,31.3435
03/22/2024-10:02:59-CST,72th-1MB-200MB-read,2243,2243,31.3325
03/22/2024-10:03:00-CST,72th-1MB-200MB-read,2245,2245,32.0838
03/22/2024-10:03:01-CST,72th-1MB-200MB-read,2244,2244,32.0749
03/22/2024-10:03:02-CST,72th-1MB-200MB-read,2246,2246,31.7865
03/22/2024-10:03:03-CST,72th-1MB-200MB-read,2244,2244,31.9529
03/22/2024-10:03:04-CST,72th-1MB-200MB-read,2244,2244,32.075
03/22/2024-10:03:05-CST,72th-1MB-200MB-read,2244,2244,32.0491
03/22/2024-10:03:06-CST,72th-1MB-200MB-read,2244,2244,31.4263
03/22/2024-10:03:07-CST,72th-1MB-200MB-read,2244,2244,31.769
03/22/2024-10:03:08-CST,72th-1MB-200MB-read,2247,2247,32.0835
03/22/2024-10:03:09-CST,72th-1MB-200MB-read,2243,2243,32.0754
03/22/2024-10:03:10-CST,72th-1MB-200MB-read,2246,2246,32.071
03/22/2024-10:03:11-CST,72th-1MB-200MB-read,2243,2243,31.6618
03/22/2024-10:03:12-CST,72th-1MB-200MB-read,2242,2242,31.5624
03/22/2024-10:03:13-CST,72th-1MB-200MB-read,2246,2246,32.0822
03/22/2024-10:03:14-CST,72th-1MB-200MB-read,2245,2245,32.0751
03/22/2024-10:03:15-CST,72th-1MB-200MB-read,2243,2243,31.8036
03/22/2024-10:03:16-CST,72th-1MB-200MB-read,2246,2246,31.96
03/22/2024-10:03:17-CST,72th-1MB-200MB-read,2243,2243,32.0808
03/22/2024-10:03:18-CST,72th-1MB-200MB-read,2245,2245,31.8039
03/22/2024-10:03:19-CST,72th-1MB-200MB-read,2242,2242,28.3538
03/22/2024-10:03:20-CST,72th-1MB-200MB-read,2247,2247,28.5103
03/22/2024-10:03:21-CST,72th-1MB-200MB-read,2242,2242,30.7925
03/22/2024-10:03:22-CST,72th-1MB-200MB-read,2246,2246,28.4113
03/22/2024-10:03:23-CST,72th-1MB-200MB-read,2242,2242,31.5695
03/22/2024-10:03:24-CST,72th-1MB-200MB-read,2246,2246,30.9809
03/22/2024-10:03:25-CST,72th-1MB-200MB-read,2246,2246,31.7582
03/22/2024-10:03:26-CST,72th-1MB-200MB-read,2243,2243,31.8551
03/22/2024-10:03:27-CST,72th-1MB-200MB-read,2246,2246,31.6517
03/22/2024-10:03:28-CST,72th-1MB-200MB-read,2244,2244,30.0188
03/22/2024-10:03:29-CST,72th-1MB-200MB-read,2243,2243,28.2312
03/22/2024-10:03:30-CST,72th-1MB-200MB-read,2247,2247,27.6316
03/22/2024-10:03:31-CST,72th-1MB-200MB-read,2242,2242,28.3767
03/22/2024-10:03:32-CST,72th-1MB-200MB-read,2246,2246,27.4016
03/22/2024-10:03:33-CST,72th-1MB-200MB-read,2243,2243,27.7759
03/22/2024-10:03:34-CST,72th-1MB-200MB-read,2245,2245,28.0598
03/22/2024-10:03:35-CST,72th-1MB-200MB-read,2244,2244,28.0286
03/22/2024-10:03:36-CST,72th-1MB-200MB-read,2243,2243,27.7709
03/22/2024-10:03:37-CST,72th-1MB-200MB-read,2245,2245,27.6687
03/22/2024-10:03:38-CST,72th-1MB-200MB-read,2245,2245,27.8986
03/22/2024-10:03:39-CST,72th-1MB-200MB-read,2245,2245,28.8876
03/22/2024-10:03:40-CST,72th-1MB-200MB-read,2243,2243,28.7223
03/22/2024-10:03:41-CST,72th-1MB-200MB-read,2247,2247,28.3559
03/22/2024-10:03:42-CST,72th-1MB-200MB-read,2243,2243,28.5881
03/22/2024-10:03:43-CST,72th-1MB-200MB-read,2241,2241,28.3463
03/22/2024-10:03:44-CST,72th-1MB-200MB-read,2248,2248,28.8398
03/22/2024-10:03:45-CST,72th-1MB-200MB-read,2242,2242,28.1687
03/22/2024-10:03:46-CST,72th-1MB-200MB-read,2247,2247,30.2911
03/22/2024-10:03:47-CST,72th-1MB-200MB-read,2244,2244,32.0763
03/22/2024-10:03:48-CST,72th-1MB-200MB-read,2244,2244,31.3091
03/22/2024-10:03:49-CST,72th-1MB-200MB-read,2245,2245,31.2028
03/22/2024-10:03:50-CST,72th-1MB-200MB-read,2243,2243,31.8137
03/22/2024-10:03:51-CST,72th-1MB-200MB-read,2246,2246,31.8323
03/22/2024-10:03:52-CST,72th-1MB-200MB-read,2243,2243,31.7799
03/22/2024-10:03:53-CST,72th-1MB-200MB-read,2246,2246,31.9863
03/22/2024-10:03:54-CST,72th-1MB-200MB-read,2243,2243,32.0768
03/22/2024-10:03:55-CST,72th-1MB-200MB-read,2245,2245,31.8327
03/22/2024-10:03:56-CST,72th-1MB-200MB-read,2243,2243,31.6186
03/22/2024-10:03:57-CST,72th-1MB-200MB-read,2244,2244,29.1799
03/22/2024-10:03:58-CST,72th-1MB-200MB-read,2246,2246,28.5338
03/22/2024-10:03:59-CST,72th-1MB-200MB-read,2242,2242,27.2026
03/22/2024-10:04:00-CST,72th-1MB-200MB-read,2246,2246,30.7531
03/22/2024-10:04:01-CST,72th-1MB-200MB-read,2244,2244,28.862
03/22/2024-10:04:02-CST,72th-1MB-200MB-read,2244,2244,30.4158
03/22/2024-10:04:03-CST,72th-1MB-200MB-read,2245,2245,29.0643
03/22/2024-10:04:04-CST,72th-1MB-200MB-read,2244,2244,28.2627
03/22/2024-10:04:05-CST,72th-1MB-200MB-read,2243,2243,27.1592
03/22/2024-10:04:06-CST,72th-1MB-200MB-read,2246,2246,29.121
03/22/2024-10:04:07-CST,72th-1MB-200MB-read,2243,2243,28.8259
03/22/2024-10:04:08-CST,72th-1MB-200MB-read,2246,2246,31.0822
03/22/2024-10:04:09-CST,72th-1MB-200MB-read,2243,2243,31.9607
03/22/2024-10:04:10-CST,72th-1MB-200MB-read,2244,2244,31.9337
03/22/2024-10:04:11-CST,72th-1MB-200MB-read,2247,2247,31.0805
03/22/2024-10:04:12-CST,72th-1MB-200MB-read,2242,2242,31.7261
03/22/2024-10:04:13-CST,72th-1MB-200MB-read,2247,2247,31.7907
03/22/2024-10:04:14-CST,72th-1MB-200MB-read,2242,2242,32.0611
03/22/2024-10:04:15-CST,72th-1MB-200MB-read,2244,2244,32.0765
03/22/2024-10:04:16-CST,72th-1MB-200MB-read,2245,2245,32.0771
03/22/2024-10:04:17-CST,72th-1MB-200MB-read,2245,2245,31.7723
03/22/2024-10:04:18-CST,72th-1MB-200MB-read,2243,2243,31.4816
03/22/2024-10:04:19-CST,72th-1MB-200MB-read,2247,2247,31.8203
03/22/2024-10:04:20-CST,72th-1MB-200MB-read,2242,2242,31.8909
03/22/2024-10:04:21-CST,72th-1MB-200MB-read,2246,2246,32.0766
03/22/2024-10:04:22-CST,72th-1MB-200MB-read,2243,2243,32.0769
03/22/2024-10:04:23-CST,72th-1MB-200MB-read,2246,2246,32.0674
03/22/2024-10:04:24-CST,72th-1MB-200MB-read,2243,2243,31.1206
03/22/2024-10:04:25-CST,72th-1MB-200MB-read,2245,2245,31.5718
03/22/2024-10:04:26-CST,72th-1MB-200MB-read,2242,2242,31.053
03/22/2024-10:04:27-CST,72th-1MB-200MB-read,2247,2247,32.0761
03/22/2024-10:04:28-CST,72th-1MB-200MB-read,2246,2246,31.972
03/22/2024-10:04:29-CST,72th-1MB-200MB-read,2242,2242,31.7171
03/22/2024-10:04:30-CST,72th-1MB-200MB-read,2244,2244,31.6722
03/22/2024-10:04:31-CST,72th-1MB-200MB-read,2245,2245,31.7192
03/22/2024-10:04:32-CST,72th-1MB-200MB-read,2244,2244,31.7982
03/22/2024-10:04:33-CST,72th-1MB-200MB-read,2245,2245,31.9311
03/22/2024-10:04:34-CST,72th-1MB-200MB-read,2242,2242,32.0761
03/22/2024-10:04:35-CST,72th-1MB-200MB-read,2247,2247,32.077
03/22/2024-10:04:36-CST,72th-1MB-200MB-read,2244,2244,31.9867
03/22/2024-10:04:37-CST,72th-1MB-200MB-read,2243,2243,31.4984
03/22/2024-10:04:38-CST,72th-1MB-200MB-read,2246,2246,31.8915
03/22/2024-10:04:39-CST,72th-1MB-200MB-read,2244,2244,31.7639
03/22/2024-10:04:40-CST,72th-1MB-200MB-read,2244,2244,32.0765
03/22/2024-10:04:41-CST,72th-1MB-200MB-read,2244,2244,32.0769
03/22/2024-10:04:42-CST,72th-1MB-200MB-read,2244,2244,32.0766
03/22/2024-10:04:43-CST,72th-1MB-200MB-read,2244,2244,31.5529
03/22/2024-10:04:44-CST,72th-1MB-200MB-read,2244,2244,31.938
03/22/2024-10:04:45-CST,72th-1MB-200MB-read,2246,2246,31.7877
03/22/2024-10:04:46-CST,72th-1MB-200MB-read,2242,2242,31.9446
03/22/2024-10:04:47-CST,72th-1MB-200MB-read,2246,2246,32.0768
03/22/2024-10:04:48-CST,72th-1MB-200MB-read,2243,2243,32.0767
03/22/2024-10:04:49-CST,72th-1MB-200MB-read,2246,2246,31.8314
03/22/2024-10:04:50-CST,72th-1MB-200MB-read,2244,2244,31.6659
03/22/2024-10:04:51-CST,72th-1MB-200MB-read,2244,2244,31.8037
03/22/2024-10:04:52-CST,72th-1MB-200MB-read,2243,2243,31.8768
03/22/2024-10:04:53-CST,72th-1MB-200MB-read,2245,2245,32.0771
03/22/2024-10:04:54-CST,72th-1MB-200MB-read,2247,2247,32.0769
03/22/2024-10:04:55-CST,72th-1MB-200MB-read,2242,2242,32.0771
03/22/2024-10:04:56-CST,72th-1MB-200MB-read,2246,2246,31.4295
03/22/2024-10:04:58-CST,72th-1MB-200MB-rw,2096,2096,21.6042
03/22/2024-10:04:59-CST,72th-1MB-200MB-rw,3197,3197,22.5092
03/22/2024-10:05:00-CST,72th-1MB-200MB-rw,3227,3227,22.3194
03/22/2024-10:05:01-CST,72th-1MB-200MB-rw,3206,3206,22.4279
03/22/2024-10:05:02-CST,72th-1MB-200MB-rw,3222,3222,22.1644
03/22/2024-10:05:03-CST,72th-1MB-200MB-rw,3256,3256,22.0858
03/22/2024-10:05:04-CST,72th-1MB-200MB-rw,3234,3234,22.2564
03/22/2024-10:05:05-CST,72th-1MB-200MB-rw,3233,3233,22.2608
03/22/2024-10:05:06-CST,72th-1MB-200MB-rw,3233,3233,22.0742
03/22/2024-10:05:07-CST,72th-1MB-200MB-rw,3250,3250,22.1381
03/22/2024-10:05:08-CST,72th-1MB-200MB-rw,3259,3259,22.0901
03/22/2024-10:05:09-CST,72th-1MB-200MB-rw,3241,3241,22.1853
03/22/2024-10:05:10-CST,72th-1MB-200MB-rw,3248,3248,22.2055
03/22/2024-10:05:11-CST,72th-1MB-200MB-rw,3233,3233,22.0715
03/22/2024-10:05:12-CST,72th-1MB-200MB-rw,3252,3252,22.1174
03/22/2024-10:05:13-CST,72th-1MB-200MB-rw,3233,3233,22.2674
03/22/2024-10:05:14-CST,72th-1MB-200MB-rw,3224,3224,22.3146
03/22/2024-10:05:15-CST,72th-1MB-200MB-rw,3244,3244,22.0011
03/22/2024-10:05:16-CST,72th-1MB-200MB-rw,3173,3173,22.6703
03/22/2024-10:05:17-CST,72th-1MB-200MB-rw,3201,3201,22.4953
03/22/2024-10:05:18-CST,72th-1MB-200MB-rw,3229,3229,22.2891
03/22/2024-10:05:19-CST,72th-1MB-200MB-rw,3224,3224,22.1566
03/22/2024-10:05:20-CST,72th-1MB-200MB-rw,3237,3237,22.2455
03/22/2024-10:05:21-CST,72th-1MB-200MB-rw,3226,3226,22.2733
03/22/2024-10:05:22-CST,72th-1MB-200MB-rw,3241,3241,22.2284
03/22/2024-10:05:23-CST,72th-1MB-200MB-rw,3237,3237,22.2023
03/22/2024-10:05:24-CST,72th-1MB-200MB-rw,3241,3241,22.068
03/22/2024-10:05:25-CST,72th-1MB-200MB-rw,3245,3245,22.1611
03/22/2024-10:05:26-CST,72th-1MB-200MB-rw,3240,3240,22.2364
03/22/2024-10:05:27-CST,72th-1MB-200MB-rw,3238,3238,22.2223
03/22/2024-10:05:28-CST,72th-1MB-200MB-rw,3237,3237,22.019
03/22/2024-10:05:29-CST,72th-1MB-200MB-rw,3287,3287,21.9104
03/22/2024-10:05:30-CST,72th-1MB-200MB-rw,3237,3237,22.2475
03/22/2024-10:05:31-CST,72th-1MB-200MB-rw,3223,3223,22.3022
03/22/2024-10:05:32-CST,72th-1MB-200MB-rw,3252,3252,21.9788
03/22/2024-10:05:33-CST,72th-1MB-200MB-rw,3247,3247,22.1347
03/22/2024-10:05:34-CST,72th-1MB-200MB-rw,3240,3240,22.2339
03/22/2024-10:05:35-CST,72th-1MB-200MB-rw,3234,3234,22.2571
03/22/2024-10:05:36-CST,72th-1MB-200MB-rw,3226,3226,22.1169
03/22/2024-10:05:37-CST,72th-1MB-200MB-rw,3233,3233,22.2553
03/22/2024-10:05:38-CST,72th-1MB-200MB-rw,3235,3235,22.2572
03/22/2024-10:05:39-CST,72th-1MB-200MB-rw,3227,3227,22.2996
03/22/2024-10:05:40-CST,72th-1MB-200MB-rw,3228,3228,22.3208
03/22/2024-10:05:41-CST,72th-1MB-200MB-rw,3227,3227,22.0861
03/22/2024-10:05:42-CST,72th-1MB-200MB-rw,3248,3248,22.1616
03/22/2024-10:05:43-CST,72th-1MB-200MB-rw,3231,3231,22.2731
03/22/2024-10:05:44-CST,72th-1MB-200MB-rw,3223,3223,22.3543
03/22/2024-10:05:45-CST,72th-1MB-200MB-rw,3239,3239,22.0193
03/22/2024-10:05:46-CST,72th-1MB-200MB-rw,3252,3252,22.1187
03/22/2024-10:05:47-CST,72th-1MB-200MB-rw,3237,3237,22.2271
03/22/2024-10:05:48-CST,72th-1MB-200MB-rw,3225,3225,22.327
03/22/2024-10:05:49-CST,72th-1MB-200MB-rw,3224,3224,22.1048
03/22/2024-10:05:50-CST,72th-1MB-200MB-rw,3230,3230,22.3195
03/22/2024-10:05:51-CST,72th-1MB-200MB-rw,3230,3230,22.2668
03/22/2024-10:05:52-CST,72th-1MB-200MB-rw,3224,3224,22.3147
03/22/2024-10:05:53-CST,72th-1MB-200MB-rw,3239,3239,22.0461
03/22/2024-10:05:54-CST,72th-1MB-200MB-rw,3259,3259,22.0716
03/22/2024-10:05:55-CST,72th-1MB-200MB-rw,3246,3246,22.152
03/22/2024-10:05:56-CST,72th-1MB-200MB-rw,3234,3234,22.2361
03/22/2024-10:05:57-CST,72th-1MB-200MB-rw,3220,3220,22.3605
03/22/2024-10:05:58-CST,72th-1MB-200MB-rw,3231,3231,22.049
03/22/2024-10:05:59-CST,72th-1MB-200MB-rw,3248,3248,22.1822
03/22/2024-10:06:00-CST,72th-1MB-200MB-rw,3227,3227,22.3127
03/22/2024-10:06:01-CST,72th-1MB-200MB-rw,3219,3219,22.339
03/22/2024-10:06:02-CST,72th-1MB-200MB-rw,3221,3221,22.146
03/22/2024-10:06:03-CST,72th-1MB-200MB-rw,3226,3226,22.2965
03/22/2024-10:06:04-CST,72th-1MB-200MB-rw,3194,3194,22.533
03/22/2024-10:06:05-CST,72th-1MB-200MB-rw,3192,3192,22.5789
03/22/2024-10:06:06-CST,72th-1MB-200MB-rw,3210,3210,22.1785
03/22/2024-10:06:07-CST,72th-1MB-200MB-rw,3254,3254,22.1426
03/22/2024-10:06:08-CST,72th-1MB-200MB-rw,3244,3244,22.2004
03/22/2024-10:06:09-CST,72th-1MB-200MB-rw,3224,3224,22.3197
03/22/2024-10:06:10-CST,72th-1MB-200MB-rw,3227,3227,22.3005
03/22/2024-10:06:11-CST,72th-1MB-200MB-rw,3246,3246,21.962
03/22/2024-10:06:12-CST,72th-1MB-200MB-rw,3252,3252,22.1354
03/22/2024-10:06:13-CST,72th-1MB-200MB-rw,3230,3230,22.2829
03/22/2024-10:06:14-CST,72th-1MB-200MB-rw,3236,3236,22.2527
03/22/2024-10:06:15-CST,72th-1MB-200MB-rw,3242,3242,21.9945
03/22/2024-10:06:16-CST,72th-1MB-200MB-rw,3155,3155,22.8145
03/22/2024-10:06:17-CST,72th-1MB-200MB-rw,3194,3194,22.5325
03/22/2024-10:06:18-CST,72th-1MB-200MB-rw,3236,3236,22.255
03/22/2024-10:06:19-CST,72th-1MB-200MB-rw,3237,3237,22.0153
03/22/2024-10:06:20-CST,72th-1MB-200MB-rw,3238,3238,22.21
03/22/2024-10:06:21-CST,72th-1MB-200MB-rw,3226,3226,22.3048
03/22/2024-10:06:22-CST,72th-1MB-200MB-rw,3223,3223,22.3452
03/22/2024-10:06:23-CST,72th-1MB-200MB-rw,3232,3232,22.0573
03/22/2024-10:06:24-CST,72th-1MB-200MB-rw,3223,3223,22.3592
03/22/2024-10:06:25-CST,72th-1MB-200MB-rw,3240,3240,22.2097
03/22/2024-10:06:26-CST,72th-1MB-200MB-rw,3213,3214,22.3968
03/22/2024-10:06:27-CST,72th-1MB-200MB-rw,3232,3232,22.2533
03/22/2024-10:06:28-CST,72th-1MB-200MB-rw,3229,3229,22.1043
03/22/2024-10:06:29-CST,72th-1MB-200MB-rw,3249,3249,22.1605
03/22/2024-10:06:30-CST,72th-1MB-200MB-rw,3243,3243,22.1669
03/22/2024-10:06:31-CST,72th-1MB-200MB-rw,3233,3233,22.2988
03/22/2024-10:06:32-CST,72th-1MB-200MB-rw,3218,3218,22.1508
03/22/2024-10:06:33-CST,72th-1MB-200MB-rw,3208,3208,22.4219
03/22/2024-10:06:34-CST,72th-1MB-200MB-rw,3225,3225,22.3331
03/22/2024-10:06:35-CST,72th-1MB-200MB-rw,3224,3224,22.3247
03/22/2024-10:06:36-CST,72th-1MB-200MB-rw,3212,3212,22.1893
03/22/2024-10:06:37-CST,72th-1MB-200MB-rw,3225,3225,22.2765
03/22/2024-10:06:38-CST,72th-1MB-200MB-rw,3240,3240,22.2598
03/22/2024-10:06:39-CST,72th-1MB-200MB-rw,3225,3225,22.3137
03/22/2024-10:06:40-CST,72th-1MB-200MB-rw,3220,3220,22.3256
03/22/2024-10:06:41-CST,72th-1MB-200MB-rw,3221,3221,22.161
03/22/2024-10:06:42-CST,72th-1MB-200MB-rw,3225,3225,22.3153
03/22/2024-10:06:43-CST,72th-1MB-200MB-rw,3229,3229,22.2972
03/22/2024-10:06:44-CST,72th-1MB-200MB-rw,3222,3222,22.3365
03/22/2024-10:06:45-CST,72th-1MB-200MB-rw,3222,3222,22.0736
03/22/2024-10:06:46-CST,72th-1MB-200MB-rw,3195,3195,22.5828
03/22/2024-10:06:47-CST,72th-1MB-200MB-rw,3203,3203,22.4498
03/22/2024-10:06:48-CST,72th-1MB-200MB-rw,3216,3216,22.4055
03/22/2024-10:06:49-CST,72th-1MB-200MB-rw,3227,3227,22.0632
03/22/2024-10:06:50-CST,72th-1MB-200MB-rw,3257,3257,22.1201
03/22/2024-10:06:51-CST,72th-1MB-200MB-rw,3218,3218,22.3539
03/22/2024-10:06:52-CST,72th-1MB-200MB-rw,3216,3216,22.3877
03/22/2024-10:06:53-CST,72th-1MB-200MB-rw,3226,3225,22.0799
03/22/2024-10:06:54-CST,72th-1MB-200MB-rw,3221,3221,22.3384
03/22/2024-10:06:55-CST,72th-1MB-200MB-rw,3241,3241,22.2032
03/22/2024-10:06:56-CST,72th-1MB-200MB-rw,3214,3214,22.4292
03/22/2024-10:06:57-CST,72th-1MB-200MB-rw,3229,3229,22.2768
03/22/2024-10:06:58-CST,72th-1MB-200MB-rw,3226,3226,22.0547
03/22/2024-10:06:59-CST,72th-1MB-200MB-rw,3252,3252,22.1178
03/22/2024-10:07:00-CST,72th-1MB-200MB-rw,3218,3218,22.384
03/22/2024-10:07:01-CST,72th-1MB-200MB-rw,3195,3195,22.5136
03/22/2024-10:07:02-CST,72th-1MB-200MB-rw,3212,3212,22.1606
03/22/2024-10:07:03-CST,72th-1MB-200MB-rw,3238,3238,22.2687
03/22/2024-10:07:04-CST,72th-1MB-200MB-rw,3203,3203,22.4436
03/22/2024-10:07:05-CST,72th-1MB-200MB-rw,3197,3197,22.5197
03/22/2024-10:07:06-CST,72th-1MB-200MB-rw,3203,3203,22.2817
03/22/2024-10:07:07-CST,72th-1MB-200MB-rw,3234,3234,22.2341
03/22/2024-10:07:08-CST,72th-1MB-200MB-rw,3235,3235,22.2766
03/22/2024-10:07:09-CST,72th-1MB-200MB-rw,3238,3238,22.2166
03/22/2024-10:07:10-CST,72th-1MB-200MB-rw,3235,3235,22.1945
03/22/2024-10:07:11-CST,72th-1MB-200MB-rw,3238,3238,22.0934
03/22/2024-10:07:12-CST,72th-1MB-200MB-rw,3248,3248,22.1638
03/22/2024-10:07:13-CST,72th-1MB-200MB-rw,3242,3242,22.2131
03/22/2024-10:07:14-CST,72th-1MB-200MB-rw,3230,3230,22.2706
03/22/2024-10:07:15-CST,72th-1MB-200MB-rw,3241,3241,21.996
03/22/2024-10:07:16-CST,72th-1MB-200MB-rw,3177,3177,22.6636
03/22/2024-10:07:17-CST,72th-1MB-200MB-rw,3181,3181,22.6146
03/22/2024-10:07:18-CST,72th-1MB-200MB-rw,3245,3245,22.1704
03/22/2024-10:07:19-CST,72th-1MB-200MB-rw,3233,3233,22.0539
03/22/2024-10:07:20-CST,72th-1MB-200MB-rw,3230,3230,22.2833
03/22/2024-10:07:21-CST,72th-1MB-200MB-rw,3230,3230,22.3112
03/22/2024-10:07:22-CST,72th-1MB-200MB-rw,3237,3237,22.2421
03/22/2024-10:07:23-CST,72th-1MB-200MB-rw,3241,3241,21.9859
03/22/2024-10:07:24-CST,72th-1MB-200MB-rw,3249,3249,22.1541
03/22/2024-10:07:25-CST,72th-1MB-200MB-rw,3254,3254,22.1492
03/22/2024-10:07:26-CST,72th-1MB-200MB-rw,3238,3238,22.2135
03/22/2024-10:07:27-CST,72th-1MB-200MB-rw,3236,3236,22.245
03/22/2024-10:07:28-CST,72th-1MB-200MB-rw,3252,3252,21.9306
03/22/2024-10:07:29-CST,72th-1MB-200MB-rw,3258,3258,22.0756
03/22/2024-10:07:30-CST,72th-1MB-200MB-rw,3241,3241,22.2071
03/22/2024-10:07:31-CST,72th-1MB-200MB-rw,3232,3232,22.2812
03/22/2024-10:07:32-CST,72th-1MB-200MB-rw,3243,3243,21.9827
03/22/2024-10:07:33-CST,72th-1MB-200MB-rw,3269,3269,22.015
03/22/2024-10:07:34-CST,72th-1MB-200MB-rw,3228,3228,22.279
03/22/2024-10:07:35-CST,72th-1MB-200MB-rw,3237,3237,22.2716
03/22/2024-10:07:36-CST,72th-1MB-200MB-rw,3230,3230,22.0669
03/22/2024-10:07:37-CST,72th-1MB-200MB-rw,3242,3242,22.1762
